tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568945562705371136,negative,1.0,Bad Flight,1.0,Southwest,,robfwtx,,0,@southwestair alist pref doesnt do any good if direct to atl is always wifiless  flight  digit  ,,2015-02-20 17:29:27 -0800,"Fort Worth, TX",Central Time (US & Canada)
568945176401457153,negative,1.0,Customer Service Issue,1.0,Southwest,,davidgoodson71,,2,@southwestair is that the same reliable system couldnt find my info and then said it refund my credit card ?,,2015-02-20 17:27:55 -0800,,
568945122961784833,negative,1.0,Late Flight,0.6246,Southwest,,Bob_Dickson,,0,"@southwestair  digit  hours????  sorry dont get it  oh well  screw the weekend in az right?  eat the hotel, no problem ",,2015-02-20 17:27:42 -0800,,Central Time (US & Canada)
568944054303625217,positive,1.0,,,Southwest,,AuthorKristina,,0,"@southwestair we had early bird, and it was great  your employees were awesome  it was  digit  passengers who killed the buzz ",,2015-02-20 17:23:27 -0800,Ohio,Eastern Time (US & Canada)
568943601306210305,negative,1.0,Bad Flight,0.6713,Southwest,,robfwtx,,0,@southwestair i am absolutely sick of  digit s and no wifi!,,2015-02-20 17:21:39 -0800,"Fort Worth, TX",Central Time (US & Canada)
568943214130040832,negative,0.3763,Flight Booking Problems,0.3763,Southwest,,MitchHamilton,,0,@southwestair when will airfare be available through december of this year? i have  digit  major trips coming up and im anxious to book them!,,2015-02-20 17:20:07 -0800,Chicago,Central Time (US & Canada)
568942857123336193,positive,1.0,,,Southwest,,pax7877,,0,"@southwestair ahah??? that is why
i love sw??(^^)?",,2015-02-20 17:18:42 -0800,,Hawaii
568942133698146306,neutral,1.0,,,Southwest,,I_D_Girl,,0,@southwestair is the contest over for destination dragons? i want to try to do everything i can to go ,,2015-02-20 17:15:49 -0800,¢?????? ?? ?? ?D ¢??¢???,
568940981321637889,positive,1.0,,,Southwest,,fishie1199,,0,@southwestair you are lucky to have people like annamarie and norris at bwi  i hope they get recognized for excellent cust  service,,2015-02-20 17:11:15 -0800,,Quito
568938023439765504,neutral,0.6771,,,Southwest,,notebookgrail,,0,@southwestair so the upcoming rr changes/deval is trying to tell me not to fly southwest anymore because i am loyal so far  i get it ,,2015-02-20 16:59:29 -0800,,
568937199145783297,neutral,1.0,,,Southwest,,stacymichael14,,0,@southwestair  traveling  digit bwi nmaryland  digit morrw any chance the flight being cancelled flightled to inclement weather? any chance can get earlier flight,,2015-02-20 16:56:13 -0800,,
568934745909829633,negative,0.6581,Can't Tell,0.6581,Southwest,,Durgzy77,,0,@southwestair @dultch digit  kid just wants fucking money  ,,2015-02-20 16:46:28 -0800,Winchester | Northend Ma ,Quito
568932070447140864,positive,0.363,,0.0,Southwest,,jessiebabbi,,0,@southwestair i wish i wouldve seen this  digit  hours ago!!! i wanted to see them tonight so bad!!!!  ,,2015-02-20 16:35:50 -0800,,Arizona
568929816797323265,neutral,0.6522,,0.0,Southwest,,davidgoodson71,,1,@southwestair just do it that easy,,2015-02-20 16:26:53 -0800,,
568929782286516224,positive,0.6665,,,Southwest,,ken_randolph,,0,@southwestair ill have to drop by next time i visit!,,2015-02-20 16:26:44 -0800,,
568929754151145472,positive,1.0,,,Southwest,,KathyCoonan,,0,@southwestair @sacintlairport feels like a good day to fly!!  thanks for the ontime departure to sna!!:)      ,,2015-02-20 16:26:38 -0800,"Sacramento, CA",
568929652003217409,positive,1.0,,,Southwest,,TroyDWhite,,0,@southwestair great trip on  digit  yesterday   outstanding flight attendants,,2015-02-20 16:26:13 -0800,"Washington, D.C.",Eastern Time (US & Canada)
568929641756368896,neutral,0.6447,,0.0,Southwest,,NicoleAndreas,,0,@southwestair how can customers get in touch with you internationally from mexico for lost baggage,,2015-02-20 16:26:11 -0800,"Austin, TX",Eastern Time (US & Canada)
568929490929377281,neutral,1.0,,,Southwest,,TheRealMzMack,,0,"@southwestair $ digit  rndtrp  digit / digit   digit / digit  ""@djq_kc: rt @djimpact: if youre trying to make travel reservations for vegas on may  digit nd its too late flight""",,2015-02-20 16:25:35 -0800,Where You Wanna Be,Central Time (US & Canada)
568928486188032000,positive,1.0,,,Southwest,,marathongal8,,0,@southwestair im on the  digit : digit  flight! everyone has been so nice and helpful! im just hoping well get to fly out! thank you! ;),,2015-02-20 16:21:35 -0800,Nashville,Central Time (US & Canada)
568928195581513728,negative,1.0,Late Flight,0.6898,Southwest,,amccarthy19,,0,@southwestair @dultch digit  thats horse radish ??,,2015-02-20 16:20:26 -0800,,Atlantic Time (Canada)
568926999680569344,negative,1.0,Cancelled Flight,1.0,Southwest,,mcdaniem,,0,@southwestair thanks! more concerned about the conflicting texts i was receiving my about my flight  having to drive  digit  hours now ?,,2015-02-20 16:15:41 -0800,"Nashville, TN",Mountain Time (US & Canada)
568926716644745216,positive,1.0,,,Southwest,,fair_island,,0,@southwestair thank you!,,2015-02-20 16:14:34 -0800,Somewhere in Tennessee,Quito
568926656615690240,positive,0.662,,,Southwest,,JimSolava,,0,@southwestair thank you  see u next wednesday in fll  save me some peanuts,,2015-02-20 16:14:19 -0800,,Central Time (US & Canada)
568926306496172032,neutral,1.0,,,Southwest,,ken_randolph,,0,@southwestair    hows life @ the noc?,,2015-02-20 16:12:56 -0800,,
568925938840240128,neutral,1.0,,,Southwest,,FuyukaiDesuYo,,0,@southwestair i will tell marry a lamp if you give me tickets to the vegas show please i am desperate,,2015-02-20 16:11:28 -0800,,
568925711077117953,neutral,1.0,,,Southwest,,fair_island,,0,@southwestair are there any current promotions/codes for nashville denver? thank you!,,2015-02-20 16:10:34 -0800,Somewhere in Tennessee,Quito
568925579933671424,neutral,1.0,,,Southwest,,CeCeTheCeo,,0,@southwestair   fly  digit  roundtrip   to and from   between  digit / digit  and  digit / digit  and get a companion pass for the year  ,,2015-02-20 16:10:03 -0800,Atlanta,Eastern Time (US & Canada)
568925459540344833,positive,1.0,,,Southwest,,jnlerner,,0,@southwestair so happy that you can finally put your   boarding pass into passbook! makes life so much easier ??,,2015-02-20 16:09:34 -0800,Los Angeles,Pacific Time (US & Canada)
568925054089629696,positive,0.6721,,,Southwest,,FuyukaiDesuYo,,0,@southwestair i will do just about anything to go to the vegas show please man,,2015-02-20 16:07:57 -0800,,
568923827788505088,negative,1.0,Late Flight,1.0,Southwest,,bodoughty,,0,@southwestair here we go again  delayed in chicago why offer the  digit  flight if you never intend to fly it,,2015-02-20 16:03:05 -0800,,
568919211357048832,neutral,1.0,,,Southwest,,sick_beat_swift,,0,@southwestair omg omg omg !!! i just did!!,,2015-02-20 15:44:44 -0800,,
568918313239064576,negative,1.0,Customer Service Issue,1.0,Southwest,,davidgoodson71,,2,@southwestair @julgood digit  she was traveling with me the one that got miscommunicated with,,2015-02-20 15:41:10 -0800,,
568915699290284032,negative,1.0,Late Flight,1.0,Southwest,,CVDCole,,0,"@southwestair wtf, my flight was delayed and then i go to board and my boarding pass has disappeared from the southwest app!",,2015-02-20 15:30:47 -0800,"Dallas, Texas",Central Time (US & Canada)
568915536844759040,neutral,1.0,,,Southwest,,didieraur,,0,@southwestair tweet just popped up on my phone with @amin_aur follows  missing my favorite southwest pilot and brother ,"[35.12084166, -89.84738331]",2015-02-20 15:30:08 -0800,"Memphis, Tennessee",Central Time (US & Canada)
568914672826474496,neutral,0.6747,,0.0,Southwest,,mcyoung2,,0,@southwestair do you have special fares for students to visit prospective schools?  its expensive to visit graduate programs ,,2015-02-20 15:26:42 -0800,ILLINOIS,Mountain Time (US & Canada)
568913643779203073,neutral,1.0,,,Southwest,,FuyukaiDesuYo,,0,@southwestair i would be eternally grateful for tickets to the vegas show ( ?° ?? ?°) god bless,,2015-02-20 15:22:37 -0800,,
568913623327703040,negative,1.0,Lost Luggage,1.0,Southwest,,Runtt1,,0,@southwestair baggage woman said it was in blatimore and would be on a plane this morning  now they cant find it  wtf!???,,2015-02-20 15:22:32 -0800,"Springfield, MA",Eastern Time (US & Canada)
568913412505251840,negative,1.0,Bad Flight,0.67,Southwest,,bjawalka,,0,@southwestair   doesnt work on my flight  just fyi ,,2015-02-20 15:21:42 -0800,"San Antonio, TX",Central Time (US & Canada)
568913346675613696,neutral,1.0,,,Southwest,,FuyukaiDesuYo,,0,@southwestair please help! i would die to see the vegas show! it would be amazing to hear their songs for real!,,2015-02-20 15:21:26 -0800,,
568913108153946112,neutral,0.3384,,0.0,Southwest,,FuyukaiDesuYo,,0,@southwestair i need imagine dragons like i need air      please hoom me up for the vegas show ( ?° ?? ?°),,2015-02-20 15:20:29 -0800,,
568911873438920705,neutral,0.6444,,,Southwest,,FuyukaiDesuYo,,0,@southwestair i am committed okay please hook me up for  ,,2015-02-20 15:15:35 -0800,,
568911349092212736,negative,0.672,Can't Tell,0.3382,Southwest,,FuyukaiDesuYo,,1,@southwestair i would die if i got tickets to   and you would be invited to my funeral,,2015-02-20 15:13:30 -0800,,
568911099740839936,negative,0.6805,Can't Tell,0.6805,Southwest,,AllenSpencer5,,1,@southwestair = easy and pleasant  @united = difficult and stressful  learned my lesson ,,2015-02-20 15:12:30 -0800,"Highlands Ranch, CO",Mountain Time (US & Canada)
568910702070534144,neutral,0.682,,0.0,Southwest,,FuyukaiDesuYo,,0,@southwestair i would sell my nonexistent soul to go see  ,,2015-02-20 15:10:55 -0800,,
568908838784475136,neutral,0.6526,,,Southwest,,NinaDESell,,0,@southwestair @theellenshow @imaginedragons this job interferes w/ellen show & concerts! will alway treasure my @liveatfirefly experience!,,2015-02-20 15:03:31 -0800,,
568906726906335234,positive,0.6523,,0.0,Southwest,,rawbeeeen,,0,@southwestair got it taken care of! thank you < digit ,,2015-02-20 14:55:08 -0800,310 ,Pacific Time (US & Canada)
568906461461393408,negative,1.0,Can't Tell,0.6346,Southwest,,StephenMW,,0,@southwestair not sure i can trust a statement with that many small numbers above words   ,,2015-02-20 14:54:04 -0800,"San Jose, CA",Alaska
568906176353554432,neutral,1.0,,,Southwest,,dc816,,0,@southwestair has posted flight schedule covering the date range of @_defcon_  digit ,,2015-02-20 14:52:56 -0800,"Kansas City, MO, USA",Central Time (US & Canada)
568905924217217024,negative,1.0,Late Flight,1.0,Southwest,,_ItsMeHollywood,,0,@southwestair late flightly youve always been late flight! please get back to the old  ,,2015-02-20 14:51:56 -0800,,
568905259550056448,negative,1.0,Cancelled Flight,0.6985,Southwest,,jimsmithrn,,0,"@southwestair totally sucks that my flights were weathered out of existence, but stacy in tucson helped with an overnight in vegas!","[35.9807446, -115.0846183]",2015-02-20 14:49:18 -0800,Kentucky,Eastern Time (US & Canada)
568904155332354050,negative,1.0,Customer Service Issue,1.0,Southwest,,rawbeeeen,,0,@southwestair are you guys alive? ive been on hold for  digit  minutes and counting     ,,2015-02-20 14:44:55 -0800,310 ,Pacific Time (US & Canada)
568900531696984064,negative,1.0,Can't Tell,1.0,Southwest,,davidgoodson71,,3,@southwestair gary kelly should be ashamed of himself running a corporation in this way,,2015-02-20 14:30:31 -0800,,
568900052397092864,negative,1.0,Can't Tell,0.3441,Southwest,,davidgoodson71,,4,@southwestair you guys just rip me off if i could cancelled flight every flight i had booked for my employees i  would buyer beware,,2015-02-20 14:28:36 -0800,,
568899508601430016,negative,0.6319,Flight Booking Problems,0.6319,Southwest,,mr_deals805,,0,@southwestair not if its travel credit you used to buy and it expires on the day you find a lower rate,,2015-02-20 14:26:27 -0800,,Arizona
568898165635575808,positive,1.0,,,Southwest,,bluefig,,0,@southwestair please acknowledge attendant jeff wernicke  beat in class and service on sw,,2015-02-20 14:21:06 -0800,"camas, wa",Alaska
568895164577685504,neutral,1.0,,,Southwest,,GEOFFWOAD69,,0,@southwestair lacma on fairfax ,,2015-02-20 14:09:11 -0800,,
568894805914169345,negative,1.0,Can't Tell,0.6495,Southwest,,bluefig,,0,@southwestair just want the money i paid for early bird refunded  noone seemed to be able at three different  sw should have that worked out,,2015-02-20 14:07:45 -0800,"camas, wa",Alaska
568894687911632896,negative,1.0,Lost Luggage,0.6756,Southwest,,ThomRegan,,0,@southwestair i filled in the form on the website too  darn it all  i guess ill just have to cross my fingers ,,2015-02-20 14:07:17 -0800,"USA, USA!",Eastern Time (US & Canada)
568894680881963008,positive,1.0,,,Southwest,,erin_christman,,2,@southwestair thank you so much for access to   tonight at @thetroubadour ? @imaginedragons crying /dying rn  ,,2015-02-20 14:07:16 -0800,TX | CA,Central Time (US & Canada)
568894341243998208,positive,0.6458,,,Southwest,,CaseGirl,,0,@southwestair so excited about our last minute trip to @disneyland (and she doesnt know yet!)  ,,2015-02-20 14:05:55 -0800,Texas,
568894224738856961,neutral,0.68,,0.0,Southwest,,chadlacalamita,,0,@southwestair arent you based in chicago? why are you doing a hunt in la and not your home city????!! please bring one home,,2015-02-20 14:05:27 -0800,,
568893685397483522,negative,1.0,Late Flight,1.0,Southwest,,NGottesman,,0,@southwestair heyo! what is causing flight  digit  ewr to hou to be delayed?,,2015-02-20 14:03:18 -0800,"BRKLYN, NY",Central Time (US & Canada)
568893498193158144,neutral,1.0,,,Southwest,,tracy_edes,,0,@southwestair when will you have flight from dal to pvd?,,2015-02-20 14:02:34 -0800,,
568893453515378689,negative,1.0,Can't Tell,0.6268,Southwest,,ChrisJLeary,,0,"@southwestair your wifi stinks  im not mad, but i wouldnt hate it if i got my money refunded ",,2015-02-20 14:02:23 -0800,,Pacific Time (US & Canada)
568893092927029249,negative,0.6465,Cancelled Flight,0.6465,Southwest,,JenniferWFox17,,0,@southwestair cancelled flights arrivals & departures in nashville as of  digit pm  that and more weather headlines @  digit pm    ,,2015-02-20 14:00:57 -0800,"Nashville, TN",Central Time (US & Canada)
568892942770786304,neutral,1.0,,,Southwest,,royvergara,,0,@southwestair any spare tickets for vegas? would be forever grateful!  ,,2015-02-20 14:00:21 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
568892540889509888,neutral,0.6604,,,Southwest,,miamicocount,,0,@southwestair @theellenshow @imaginedragons if only that was me! ?  ,"[40.2376266, -74.9171435]",2015-02-20 13:58:45 -0800,"Philadelphia, PA",
568892047559503873,positive,1.0,,,Southwest,,itsangieohyeah,,1,@southwestair thank you so much!!  ,,2015-02-20 13:56:48 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568891084107087872,neutral,1.0,,,Southwest,,Jennsaint8,,0,@southwestair any chance they will change this to include northeast airports?  jetblue has ,,2015-02-20 13:52:58 -0800,,
568889677094232064,negative,1.0,Customer Service Issue,1.0,Southwest,,oliviaxfaye,,1,@southwestair i was on hold for  digit  minutes & no one knows how to win these tickets that youre still handing out?  ,,2015-02-20 13:47:23 -0800,,
568889146179072000,negative,1.0,Customer Service Issue,1.0,Southwest,,davidgoodson71,,0,@southwestair  after  digit  minutes on the phone im given another number to call now still on hold with them   ,,2015-02-20 13:45:16 -0800,,
568889116399525888,neutral,1.0,,,Southwest,,sammi_jon3s,,2,@southwestair please    can i have the last tickets for me and my best friend to    ,,2015-02-20 13:45:09 -0800,,
568888806805512192,positive,0.6715,,,Southwest,,Joeanhalt,,0,@southwestair rules ,"[41.78959656, -87.74028015]",2015-02-20 13:43:55 -0800,"chicago, il ",Central Time (US & Canada)
568888623787089920,negative,1.0,Customer Service Issue,1.0,Southwest,,livvyports16,,1,@southwestair no one i call knows anything about it so im just wondering how to get any?  ,,2015-02-20 13:43:12 -0800,,
568888508703752194,neutral,1.0,,,Southwest,,livvyports16,,1,"@southwestair i saw ppl were winning tickets still, how do we win some?",,2015-02-20 13:42:44 -0800,,
568885971913023488,negative,0.6832,Can't Tell,0.6832,Southwest,,erin_christman,,0,@southwestair okaaaaay ugh im  digit  min away,,2015-02-20 13:32:39 -0800,TX | CA,Central Time (US & Canada)
568885499986874369,neutral,0.6633,,,Southwest,,LyndaTCorrea,,0,@southwestair go @franks digit  go!,,2015-02-20 13:30:47 -0800,Washington DC via L.A. ,Pacific Time (US & Canada)
568885007646740480,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@southwestair please please please  ,,2015-02-20 13:28:49 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568884751022624768,negative,1.0,Lost Luggage,1.0,Southwest,,joyajackson_,,0,"@southwestair yes, but i like need my luggage before tomorrow morning",,2015-02-20 13:27:48 -0800,looking for alaska,Quito
568884731489562624,neutral,0.6667,,,Southwest,,franks105,,0,@southwestair  digit  min away!,,2015-02-20 13:27:44 -0800,Hogwarts,Pacific Time (US & Canada)
568884675021635584,negative,1.0,Customer Service Issue,0.6442,Southwest,,mybadtequila,,0,"@southwestair doesnt care nor does sna agent jacquie plitt, rude gal bad attitude! had  digit  fly @usairways  digit  cabo thx  ",,2015-02-20 13:27:30 -0800,"Scottsdale, AZ",Mountain Time (US & Canada)
568884252110159873,positive,1.0,,,Southwest,,liberapertus,,0,"@southwestair   happily, flight  digit  was not delayed when a cockpit visit blew my four yr olds mind  thanks, capn!  ",,2015-02-20 13:25:49 -0800,"St. Paul, MN",Central Time (US & Canada)
568883988338581504,negative,0.6876,Customer Service Issue,0.3603,Southwest,,mybadtequila,,0,@southwestair needs  digit  make me whole used my tkt back n phx due  digit  rude sna agent jacquie plitt flew @usairways  digit  cabo  ,,2015-02-20 13:24:46 -0800,"Scottsdale, AZ",Mountain Time (US & Canada)
568883981371846656,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@southwestair  digit  mins!!!  ,,2015-02-20 13:24:45 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568883827218763777,neutral,1.0,,,Southwest,,chemasilvaurban,,0,@southwestair  is there a route to flight from mexico city to chicago midway using your services?,,2015-02-20 13:24:08 -0800,,
568883464923000832,positive,1.0,,,Southwest,,createmarc,,0,@southwestair flight  digit   only an hour long but one of the best flights ive ever had  kudos to flight crew and airline in general ,,2015-02-20 13:22:42 -0800,city of Lost Angels,Central Time (US & Canada)
568883124517494784,neutral,1.0,,,Southwest,,erin_christman,,0,@southwestair how many are left?!,,2015-02-20 13:21:20 -0800,TX | CA,Central Time (US & Canada)
568882359409340416,negative,1.0,Flight Attendant Complaints,0.6987,Southwest,,mybadtequila,,0,@southwestair swa agent jacquie plitt @orangecounty sna rudely tells me youre not going  digit  cabo today or manana back  digit  phx flew @usairways,,2015-02-20 13:18:18 -0800,"Scottsdale, AZ",Mountain Time (US & Canada)
568882321119510528,positive,1.0,,,Southwest,,jodyfuller,,0,"@southwestair, thanks for being so good to us   folk  its cold in   but i sure enjoyed my flight   ","[38.73434659, -90.35501265]",2015-02-20 13:18:09 -0800,"Opelika, Alabama ",Central Time (US & Canada)
568882182686707712,negative,1.0,Lost Luggage,1.0,Southwest,,joyajackson_,,0,@southwestair thanks for losing my luggage,,2015-02-20 13:17:36 -0800,looking for alaska,Quito
568881291766034432,negative,0.6336,Flight Booking Problems,0.3404,Southwest,,JuliaMooch1,,0,@southwestair what about for us that cant get to the states they are playing for the hunt? any destinationdragons tickets left?even just one,,2015-02-20 13:14:03 -0800,Boston,Eastern Time (US & Canada)
568880408701435904,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@southwestair im on the  digit  lol has anyone arrived yet??,,2015-02-20 13:10:33 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568880146284982272,neutral,0.6875,,0.0,Southwest,,ThomRegan,,0,"@southwestair left behind ipad air on flight  digit  from bradley to bwi, plane had already left by the time i realized  can you possibly help?",,2015-02-20 13:09:30 -0800,"USA, USA!",Eastern Time (US & Canada)
568880082606911488,neutral,0.6505,,,Southwest,,franks105,,0,@southwestair how many left?! im  digit  min wway,,2015-02-20 13:09:15 -0800,Hogwarts,Pacific Time (US & Canada)
568880030123745280,negative,1.0,Customer Service Issue,0.6609,Southwest,,RawTravelTV,,0,@southwestair well i had a car & free place  digit  stay had i known unacceptable treatment from spvsr  sally in cleveland   ,,2015-02-20 13:09:03 -0800,New York City,Eastern Time (US & Canada)
568879053496655872,neutral,1.0,,,Southwest,,MsPersia,,0,@southwestair i cannot dm you as you do not follow me ,,2015-02-20 13:05:10 -0800,San Francisco,Pacific Time (US & Canada)
568879046215520256,negative,1.0,longlines,0.6864,Southwest,,MyStyleVita,,0,@southwestair and this asshole cut in front of me  your system blows   ,,2015-02-20 13:05:08 -0800,Atlanta,Quito
568878340200906752,negative,1.0,Can't Tell,0.6842,Southwest,,MyStyleVita,,0,@southwestair its pretty stupid and i probably wont fly it again  plus hearing nightmare stories of overbooked flights ,,2015-02-20 13:02:20 -0800,Atlanta,Quito
568878319074029568,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@southwestair im  digit  mins out wait for me???,,2015-02-20 13:02:15 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
568878244331696128,neutral,0.6777,,,Southwest,,andiecrombie,,0,@southwestair get me on flight  digit  to denver and ill be more than happy !!!!!,,2015-02-20 13:01:57 -0800,Dirty South Jerz,Eastern Time (US & Canada)
568876836324638720,neutral,0.6667,,,Southwest,,Leahey09,,0,@southwestair will there a non stop flight from midway to boise for this summer season? looking to book at labor day trip   ty,,2015-02-20 12:56:21 -0800,"Chicago, IL",Central Time (US & Canada)
568876016216600576,negative,1.0,Customer Service Issue,1.0,Southwest,,davidgoodson71,,1,@southwestair  over  digit  minutes without talking to a human at what point would you recommend i call @americanair  ,,2015-02-20 12:53:06 -0800,,
568875674552807425,neutral,0.6737,,0.0,Southwest,,EamonFI,,0,@southwestair can one use a companion pass w/ a points flight booking problems or is it only cash fares? thx!,,2015-02-20 12:51:44 -0800,San Francisco,Quito
568874435907682304,neutral,1.0,,,Southwest,,kiwi_loves_you_,,0,@southwestair im not tho ?????????,,2015-02-20 12:46:49 -0800,,
568873612524032000,negative,1.0,Cancelled Flight,1.0,Southwest,,RawTravelTV,,0,@southwestair so u guys cancelled flight   flights & dont bother  digit  alert passengers? what gives?,,2015-02-20 12:43:33 -0800,New York City,Eastern Time (US & Canada)
568873020460126209,positive,1.0,,,Southwest,,Claireculb,,0,@southwestair thank you so so much for sending me to la for   tonight is gonna rock?,,2015-02-20 12:41:11 -0800,TX ??,Central Time (US & Canada)
568872880865325056,positive,1.0,,,Southwest,,WaynePartello,,0,@southwestair oh i see what you did there! thanks for supporting  ,,2015-02-20 12:40:38 -0800,San Diego,Eastern Time (US & Canada)
568870144891600896,positive,0.6822,,,Southwest,,amyums,,0,@southwestair yeah haha  never been in one  its expensive ?? and we will!!!!! so much fun!  ,,2015-02-20 12:29:46 -0800,,Central Time (US & Canada)
568869594531651584,positive,1.0,,,Southwest,,seattlefordguy,,22,@southwestair beautiful day in seattle!  ,,2015-02-20 12:27:35 -0800,"Bellevue, WA",Hawaii
568868703762296832,positive,1.0,,,Southwest,,mcgibbon_keith,,0,@southwestair this has to be the best video i have seen ever!      ,,2015-02-20 12:24:02 -0800,Ottawa Canada ,Eastern Time (US & Canada)
568866106317746176,positive,1.0,,,Southwest,,SAMoore10,,0,@southwestair @samoore digit  thank you for your kind response   the acknowledgement and apology go a long way!  ,,2015-02-20 12:13:43 -0800,"Austin, TX",Central Time (US & Canada)
568863304975839233,negative,0.6515,Customer Service Issue,0.6515,Southwest,,SantowDan,,0,@southwestair no thanks  after those  digit + minutes someone did eventually help us and took care of it ,,2015-02-20 12:02:35 -0800,Chicago,Mountain Time (US & Canada)
568862460519813120,negative,1.0,Late Flight,0.6787,Southwest,,SantowDan,,0,"@southwestair was going for the weekend for friends birthday, so no point in reflight booking problems ",,2015-02-20 11:59:14 -0800,Chicago,Mountain Time (US & Canada)
568861568609456128,negative,1.0,Lost Luggage,1.0,Southwest,,Mercer312,,0,@southwestair one of my bags didnt make it to my destination  i have the claim ticket  any way to help out with a status on the location?,"[40.731704, -73.1724805]",2015-02-20 11:55:41 -0800,"Dallas, TX ",Eastern Time (US & Canada)
568860857326637056,neutral,0.624,,,Southwest,,Normthompsonsr,,0,@southwestair  when is the next flight with free cocktails ?,,2015-02-20 11:52:51 -0800,yuma az,Eastern Time (US & Canada)
568859651980156928,negative,0.6632,Can't Tell,0.3368,Southwest,,JustinMeyerKC,,0,includes @kciairport “@southwestair: inclement weather may impact scheduled service in  reflight booking problems options available:  ,,2015-02-20 11:48:04 -0800,"Kansas City, MO",Eastern Time (US & Canada)
568858239372103680,neutral,0.6563,,,Southwest,,patrickisarobot,,0,"@southwestair okay thank you :), also i did get a tweet earlier about  digit   digit  hrs ago saying i won & should send a dm but then it was deleted?",,2015-02-20 11:42:27 -0800,In my mind,Mountain Time (US & Canada)
568858194447085568,negative,1.0,Customer Service Issue,0.6564,Southwest,,LRC110979,,0,@southwestair yes but not with out an attitude and nasty comment,"[41.93001697, -72.68496357]",2015-02-20 11:42:17 -0800,"Rochester Hills, MI",Eastern Time (US & Canada)
568856987632603136,positive,1.0,,,Southwest,,christina_kuo,,0,"@southwestair you guys rock! so easy, quick, and affordable to change my flight     ",,2015-02-20 11:37:29 -0800,"Washington, DC",Eastern Time (US & Canada)
568856905445199872,neutral,1.0,,,Southwest,,asianmegan,,0,"@southwestair i have a credit that expires a month before my flight, is there any possible way i can have that extended?",,2015-02-20 11:37:09 -0800,Sittin on the dock of the bay ,Eastern Time (US & Canada)
568856846523502594,negative,1.0,Late Flight,1.0,Southwest,,KierstinKrul,,0,"@southwestair  digit  hour delay in atl due to ""air traffic control""    love missing an entire day of my vacation    ",,2015-02-20 11:36:55 -0800,,Quito
568856823048089600,neutral,1.0,,,Southwest,,MattWalljasper,,0,@southwestair i have a question re: your atl companion pass offer  i know i need  digit  revenue flight roundtrips  whats a revenue flight? thnx,,2015-02-20 11:36:50 -0800,"Atlanta, GA",Eastern Time (US & Canada)
568855390462603264,negative,1.0,Customer Service Issue,0.6571,Southwest,,SantowDan,,0,"@southwestair  cancelled flightled, had to get refund  cancelled flightlations happen  but the  digit + min phone wait & painful music unacceptable  come on   ",,2015-02-20 11:31:08 -0800,Chicago,Mountain Time (US & Canada)
568855357923074049,neutral,0.6482,,,Southwest,,TeddyLyngaas,,0,@southwestair how can i refer a friend for the southwest credit card for points?,,2015-02-20 11:31:00 -0800,"Milwaukee, WI",Central Time (US & Canada)
568853687130390528,neutral,0.6596,,0.0,Southwest,,djknuckles,,0,@southwestair i have the dm from @southwestverity if needed,,2015-02-20 11:24:22 -0800,WORLDWIDE,Pacific Time (US & Canada)
568853498726449152,neutral,1.0,,,Southwest,,djknuckles,,0,"@southwestair hello i was talking with @southwestverity but it says you moved here, they sent me a voucher but does not work can u help?",,2015-02-20 11:23:37 -0800,WORLDWIDE,Pacific Time (US & Canada)
568853440794730496,neutral,1.0,,,Southwest,,woman4lif,,0,@southwestair  i am following you now ,,2015-02-20 11:23:23 -0800,Northern UT,Mountain Time (US & Canada)
568852204750135296,neutral,1.0,,,Southwest,,woman4lif,,0,@southwestair  i can go   i want to badly!!!!   i dont know how to dm   can i e mail you?   help!!!   email address ,,2015-02-20 11:18:29 -0800,Northern UT,Mountain Time (US & Canada)
568852176799277057,positive,1.0,,,Southwest,,MehtaGoesMeta,,0,"thank you for your help, shannon! great customer service,  email address ",,2015-02-20 11:18:22 -0800,"Astoria, New York",Eastern Time (US & Canada)
568850531642253312,negative,0.6459,Late Flight,0.6459,Southwest,,pnutbuttrnjille,,0,"@southwestair  digit   digit / digit  hours late flight, but i made it to sf! maybe you can help me get on an earlier flight on sunday :)",,2015-02-20 11:11:50 -0800,"san diego, CA",
568850515309826048,negative,1.0,Flight Attendant Complaints,1.0,Southwest,,LRC110979,,0,@southwestair again another ride sw employee that printed out boarding passes  deficiency in training obviously,"[41.93015938, -72.68522399]",2015-02-20 11:11:46 -0800,"Rochester Hills, MI",Eastern Time (US & Canada)
